pair,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2
"('EIM', 'ETV')",False,False,False,False,False
"('EIM', 'EXD')",False,False,False,False,False
"('EIM', 'EXG')",False,False,False,False,False
"('EIM', 'ETY')",False,False,False,False,False
"('EIM', 'EHT')",False,False,False,False,False
"('EIM', 'ENX')",True,False,False,True,False
"('EIM', 'EIA')",False,True,False,True,False
"('EIM', 'EVF')",False,False,False,False,False
"('EIM', 'EOT')",False,False,False,False,False
"('EIM', 'EVG')",False,False,False,True,False
"('EIM', 'EOS')",False,False,False,False,False
"('DD', 'CMI')",False,False,False,False,False
"('MMI', 'GDOT')",False,False,False,False,False
"('MET', 'OXY')",False,False,False,False,False
"('MET', 'TWX')",False,False,False,False,DISSOLVED
"('CHRS', 'BMRN')",False,False,False,False,False
"('CDEV', 'OIS')",False,False,False,False,False
"('SYNA', 'PXLW')",False,False,True,False,False
"('EXC', 'AVY')",False,False,False,False,False
"('EXC', 'AIR')",False,False,False,False,False
"('EQIX', 'DFIN')",False,False,False,False,False
"('BLCM', 'CMRX')",False,False,False,False,False
"('BLCM', 'ACAD')",False,False,False,False,False
"('BLCM', 'HALO')",False,False,False,False,False
"('FIS', 'BSF')",False,DISSOLVED,DISSOLVED,DISSOLVED,DISSOLVED
"('FIS', 'FNF')",False,False,False,False,False
"('SO', 'WFC')",False,False,False,False,False
"('NOC', 'BBOX')",False,False,False,False,False
"('PFE', 'KMX')",False,False,False,False,False
"('FCEL', 'PPL')",False,False,False,False,False
"('PNW', 'CERN')",False,False,False,False,False
"('FTR', 'BBBY')",False,False,False,False,False
"('CEM', 'KMF')",False,False,False,False,False
"('CEM', 'TYG')",False,True,False,True,False
"('ESS', 'MMI')",False,False,False,False,False
"('NWL', 'CL')",False,False,False,False,False
"('JASN', 'DLHC')",False,False,False,False,False
"('JASN', 'SUMR')",False,False,False,False,False
"('JASN', 'TLSRP')",False,False,False,False,False
"('AHC', 'KMB')",False,False,False,False,False
"('NE', 'SWN')",False,False,False,False,False
"('MCHP', 'ROG')",False,False,False,False,False
"('MMM', 'IBM')",False,False,False,False,True
"('BJRI', 'TACO')",False,False,False,False,False
"('CHRW', 'DCI')",False,False,False,False,False
"('CHRW', 'PII')",False,False,False,False,False
"('OXY', 'NRG')",False,False,False,False,False
"('OXY', 'UEC')",False,False,False,False,False
"('OXY', 'TWO')",False,False,False,False,False
"('CBI', 'JBL')",False,False,False,False,DISSOLVED
"('ACN', 'ALLY')",False,False,False,False,False
"('ACN', 'TGNA')",False,False,False,False,False
"('IRBT', 'IPG')",False,False,False,False,False
"('HPP', 'CDOR')",False,True,False,False,False
"('HYT', 'THG')",False,False,False,False,False
"('HYT', 'UNM')",False,False,False,False,False
"('ELY', 'V')",False,False,False,False,False
"('L', 'CG')",False,False,False,False,False
"('WAB', 'FSTR')",False,False,False,False,False
"('AAPL', 'ILMN')",False,False,False,False,False
"('VKI', 'AT')",False,False,False,False,False
"('QUMU', 'TDC')",False,False,False,False,False
"('HXL', 'WBT')",False,False,False,False,False
"('G', 'RCM')",False,False,False,False,False
"('WBS', 'IPHS')",False,False,False,False,False
"('ZGNX', 'EVOK')",False,False,False,False,False
"('VRS', 'GNK')",False,False,False,False,False
"('VRS', 'USCR')",False,False,False,False,False
"('FBHS', 'GOLF')",False,False,False,False,False
"('FBHS', 'AYI')",False,False,False,False,False
"('GEN', 'AGN')",False,False,False,False,False
"('EXC', 'BWXT')",False,False,False,False,False
"('TROW', 'DFS')",False,False,False,False,False
"('TROW', 'MANT')",False,False,False,False,False
"('TROW', 'MAR')",False,False,False,False,False
"('BMRN', 'HZNP')",False,False,False,False,False
"('GVA', 'POL')",False,False,False,False,False
"('DMB', 'DSM')",False,False,False,False,True
"('DMB', 'LEO')",False,False,False,False,False
"('DMB', 'DHF')",False,False,False,False,False
"('IVAC', 'AEIS')",False,False,False,False,False
"('FLXN', 'AKBA')",False,False,False,False,False
"('NVRO', 'XENT')",False,True,False,False,False
"('IGC', 'AMPH')",False,False,False,False,False
"('CVX', 'WFC')",False,False,False,False,False
"('COLB', 'POR')",False,False,False,False,False
"('KEY', 'VOYA')",False,False,False,False,False
"('PRTA', 'RARE')",False,False,False,False,False
"('MCK', 'ARCB')",False,False,False,False,False
"('DAR', 'AEP')",False,False,False,False,False
"('AMSF', 'IBKC')",False,False,False,False,False
"('LAUR', 'MO')",False,False,False,False,False
"('VCRA', 'GTT')",True,False,False,False,False
"('HBAN', 'BLKB')",False,False,False,False,False
"('EQR', 'EQC')",False,False,False,False,False
"('LRN', 'RLJ')",False,False,False,False,False
"('EXC', 'GLT')",False,False,False,False,False
"('SCHW', 'AMGN')",False,False,False,False,False
"('HCOM', 'PARR')",True,False,False,False,False
"('MTD', 'ROSE')",False,False,False,False,False
"('GLW', 'GRA')",False,False,False,False,False
"('GLYC', 'RARX')",False,False,False,False,False
"('HST', 'IRM')",False,False,False,False,False
"('HST', 'VTR')",False,False,False,False,False
"('GWR', 'ACCO')",False,False,False,False,False
"('SLAB', 'QTNA')",False,False,False,False,False
"('GLDD', 'OIS')",False,False,False,False,False
"('FITB', 'MPLX')",False,False,False,False,False
"('BC', 'CSX')",False,False,False,False,False
"('BC', 'IP')",False,False,False,False,False
"('HELE', 'MIK')",False,False,False,False,False
"('GIS', 'KMB')",False,False,False,False,False
"('AVEO', 'JUNO')",False,False,False,DISSOLVED,DISSOLVED
"('REPH', 'AMKR')",False,False,False,False,False
"('MOH', 'PKOH')",False,False,False,False,False
"('NAD', 'NEA')",False,True,True,False,False
"('SRC', 'FRGI')",False,False,False,False,False
"('BAC', 'WHR')",False,False,False,False,False
"('IRWD', 'BUFF')",False,False,False,False,DISSOLVED
"('HON', 'CRM')",False,False,False,False,False
"('XWAMX', 'MNP')",True,False,False,False,False
"('XWAMX', 'GFY')",False,False,False,False,False
"('XWAMX', 'GDO')",False,False,True,False,False
"('XWAMX', 'CTR')",False,False,False,False,False
"('XWAMX', 'EMD')",False,False,False,False,False
"('XWAMX', 'DMO')",False,False,False,True,False
"('XWAMX', 'IGI')",False,False,False,False,False
"('XWAMX', 'SBI')",True,False,False,False,False
"('XWAMX', 'XWMFX')",False,False,False,False,False
"('XWAMX', 'MTT')",False,False,False,False,False
"('ATI', 'MPC')",False,False,False,False,False
"('ATI', 'GE')",False,False,False,False,False
"('CERC', 'CFRX')",False,False,False,False,False
"('STRI', 'KODK')",True,False,False,True,False
"('GLO', 'ERC')",False,False,False,False,False
"('GLO', 'FSD')",False,False,False,False,False
"('GLO', 'DHG')",False,False,False,False,False
"('GLO', 'KST')",False,False,False,False,False
"('WTFC', 'NEO')",False,False,False,False,False
"('GLQ', 'ERC')",False,False,False,False,False
"('GLQ', 'FSD')",False,False,False,False,False
"('GLQ', 'DHG')",False,False,False,False,False
"('GLQ', 'KST')",False,False,False,False,False
"('CAG', 'GPN')",False,True,False,False,True
"('JRI', 'NIQ')",False,False,False,False,False
"('JRI', 'JFR')",False,False,False,False,False
"('JRI', 'QQQX')",False,False,False,False,False
"('JRI', 'JRO')",False,False,False,False,False
"('JRI', 'JTD')",False,False,False,False,False
"('JRI', 'NMZ')",False,False,False,False,False
"('JRI', 'JLS')",False,False,False,False,False
"('JRI', 'BXMX')",False,False,False,False,False
"('JRI', 'NJV')",True,False,False,False,True
"('JRI', 'NUW')",True,False,False,False,True
"('JRI', 'JSD')",False,False,False,False,False
"('JRI', 'NYV')",False,False,False,False,False
"('JRI', 'JHB')",False,False,False,False,False
"('DVAX', 'PCRX')",False,False,False,False,False
"('DVAX', 'PTLA')",False,False,False,False,False
"('EXPE', 'NFLX')",False,False,False,False,False
"('CL', 'HUBS')",False,False,False,False,False
"('CL', 'ADSK')",False,False,False,False,False
"('TCBI', 'CNK')",False,False,False,False,False
"('WY', 'GLDD')",False,False,False,False,False
"('NI', 'ESNC')",False,False,False,False,False
"('FISV', 'UIS')",False,False,False,False,False
"('OMC', 'AXTA')",False,False,False,False,False
"('OMC', 'CABO')",False,False,False,False,False
"('TPZ', 'NDP')",False,False,False,False,False
"('TPZ', 'TTP')",False,False,False,False,False
"('TPZ', 'NTG')",False,False,False,False,False
"('RCM', 'SPNE')",False,False,False,False,False
"('WSM', 'FIT')",False,True,False,True,False
"('CAPL', 'GPRE')",False,False,False,False,False
"('OC', 'UFS')",False,False,False,False,False
"('AIMT', 'FPRX')",False,False,False,False,False
"('TROW', 'UTX')",False,False,False,False,False
"('HUBS', 'ADSK')",False,False,False,False,False
"('WSM', 'TIF')",False,False,False,False,False
"('KLAC', 'CTXS')",False,False,False,False,False
"('KLAC', 'LOGM')",False,False,False,False,False
"('DGX', 'URI')",True,False,False,False,False
"('LPNT', 'RF')",False,DISSOLVED,DISSOLVED,DISSOLVED,DISSOLVED
"('BMI', 'ASB')",False,False,False,False,False
"('MON', 'NLSN')",True,False,False,False,DISSOLVED
"('DRH', 'CG')",False,False,False,False,False
"('LYB', 'AGFS')",True,False,False,False,False
"('HUBB', 'PEG')",True,False,False,False,False
"('WEX', 'BRKS')",False,False,False,False,False
"('SSTK', 'ANGI')",False,False,False,False,False
"('NVDA', 'MYOK')",False,False,False,False,False
"('NVDA', 'GBT')",False,False,False,False,False
"('LPX', 'FCX')",False,False,False,False,False
"('VSTM', 'INFI')",False,False,False,False,False
"('CCL', 'MO')",False,False,True,False,False
"('SHAK', 'ETSY')",False,False,False,False,False
"('ALSK', 'HEWA')",False,False,False,False,False
"('SNSS', 'CCXI')",False,False,False,False,False
"('MYOK', 'CTMX')",False,False,True,False,False
"('MYOK', 'ALNY')",False,False,False,False,True
"('ETFC', 'NI')",False,False,False,False,False
"('XYL', 'ACCO')",False,False,False,False,False
"('UNH', 'DGX')",False,False,False,False,False
"('ACAD', 'CMRX')",False,False,False,False,True
"('ACAD', 'HALO')",False,False,False,False,False
"('PRTA', 'CASC')",False,False,False,DISSOLVED,DISSOLVED
"('PRTA', 'CYCC')",True,False,False,False,True
"('VVR', 'VMC')",False,False,False,False,False
"('PSTG', 'PTLA')",False,False,False,False,False
"('JUNO', 'ZFGN')",False,False,False,DISSOLVED,DISSOLVED
"('INTX', 'KAI')",False,False,False,False,False
"('TGNA', 'MMC')",False,False,False,False,False
"('TGNA', 'ONDK')",False,False,False,False,False
"('CR', 'DDD')",False,False,False,True,False
"('PACW', 'FFNW')",False,False,False,False,False
"('NCLH', 'AMC')",False,False,False,False,False
"('ZBH', 'R')",False,False,False,False,False
"('INFI', 'ACOR')",False,False,True,False,False
"('INFI', 'VRTX')",True,False,False,False,False
"('INTC', 'ADSK')",False,False,False,False,False
"('SCYX', 'MNTA')",False,False,False,True,False
"('SCYX', 'VCEL')",False,False,True,False,False
"('KHC', 'MCD')",False,False,False,False,False
"('ECL', 'ZBH')",False,False,False,False,False
"('SO', 'RF')",False,False,False,True,False
"('NE', 'OKE')",False,False,False,False,False
"('CDE', 'CAA')",False,False,False,DISSOLVED,DISSOLVED
"('ATHX', 'EXEL')",True,False,False,False,False
"('ATHX', 'SITE')",True,False,False,False,False
"('CYCC', 'CASC')",False,False,False,DISSOLVED,DISSOLVED
"('DXCM', 'RGLS')",False,False,False,False,False
"('GT', 'ESRX')",False,DISSOLVED,DISSOLVED,DISSOLVED,DISSOLVED
"('GT', 'CBOE')",False,False,False,False,False
"('LEG', 'HHS')",False,False,False,False,False
"('PFNX', 'ARNA')",False,False,False,False,False
"('EIX', 'RIG')",False,False,False,False,False
"('EIX', 'SYKE')",False,False,False,False,False
"('NKE', 'DIS')",False,False,False,False,False
"('SFE', 'EBAY')",False,False,False,False,False
"('TBPH', 'CORT')",False,False,False,False,False
"('DNKN', 'G')",False,False,False,False,False
"('UNM', 'STT')",False,False,False,False,False
"('HI', 'HY')",False,False,True,True,False
"('GNC', 'IMGN')",False,False,False,False,False
"('SGEN', 'CALA')",False,False,False,False,False
"('PBPB', 'BIG')",False,False,False,False,False
"('DBD', 'CFX')",True,True,False,False,False
"('DBD', 'BRC')",False,True,False,False,False
"('PGR', 'HON')",False,False,False,False,False
"('SYY', 'ITW')",False,False,False,False,False
"('ED', 'CVA')",False,False,False,False,False
"('NUW', 'NIQ')",False,True,False,False,False
"('NUW', 'JFR')",True,True,False,False,False
"('NUW', 'QQQX')",True,True,False,False,False
"('NUW', 'JRO')",False,False,False,False,False
"('NUW', 'JTD')",True,True,False,False,False
"('NUW', 'NMZ')",False,False,True,False,False
"('NUW', 'JLS')",False,True,False,False,False
"('NUW', 'BXMX')",True,False,False,False,False
"('NUW', 'NJV')",False,True,False,False,True
"('NUW', 'JSD')",False,False,False,False,False
"('NUW', 'NYV')",False,False,False,True,False
"('NUW', 'JHB')",True,True,False,True,False
"('M', 'RLJ')",False,False,False,False,False
"('NI', 'GLW')",False,False,False,False,False
"('MTST', 'VYCO')",False,False,False,False,False
"('CVG', 'SWK')",False,False,False,False,True
"('WTFC', 'SCL')",False,False,False,False,False
"('TER', 'LOGM')",False,False,False,False,False
"('QDEL', 'EVOK')",False,False,False,False,False
"('DOOR', 'FLS')",False,False,False,False,False
"('UA', 'ANSS')",False,False,False,False,False
"('UAA', 'ANSS')",False,False,False,False,False
"('AMAG', 'PODD')",False,False,False,False,False
"('UFPT', 'STE')",False,False,True,False,True
"('IRR', 'IGD')",False,False,False,False,False
"('IRR', 'IAE')",False,False,False,False,False
"('IRR', 'IDE')",True,False,False,False,True
"('IRR', 'PPR')",False,False,True,False,False
"('IRR', 'IID')",False,False,False,False,False
"('IRR', 'IGA')",False,False,True,False,False
"('WMB', 'APA')",False,False,False,False,False
"('ZION', 'MMSI')",False,False,False,False,False
"('ADBE', 'NVDA')",False,False,False,False,False
"('HPE', 'FB')",False,False,False,False,False
"('DLA', 'ZOES')",False,False,False,False,False
"('PIRS', 'NBRV')",False,False,False,False,False
"('DLHC', 'SUMR')",False,False,False,False,False
"('DLHC', 'TLSRP')",False,False,False,True,False
"('JFR', 'NIQ')",False,False,False,False,False
"('JFR', 'QQQX')",False,False,False,False,False
"('JFR', 'JRO')",False,False,False,False,False
"('JFR', 'JTD')",False,True,False,True,False
"('JFR', 'NMZ')",False,False,False,True,False
"('JFR', 'JLS')",False,False,False,False,False
"('JFR', 'BXMX')",True,False,False,True,False
"('JFR', 'NJV')",False,False,False,True,False
"('JFR', 'JSD')",False,False,False,False,False
"('JFR', 'NYV')",False,True,False,True,False
"('JFR', 'JHB')",False,True,False,True,False
"('LUNA', 'INFO')",False,False,False,False,False
"('LUNA', 'LXU')",False,False,False,False,False
"('LUNA', 'SIX')",True,False,False,False,True
"('TG', 'MKL')",False,False,False,False,False
"('LAZ', 'L')",False,False,False,False,False
"('AIR', 'JBT')",False,False,False,False,False
"('AIR', 'FSS')",False,False,False,False,False
"('CLR', 'CELP')",False,False,False,False,False
"('CERS', 'JAZZ')",False,False,False,False,False
"('ENX', 'ETJ')",True,False,False,True,False
"('ENX', 'EFR')",True,False,False,False,False
"('ENX', 'ETW')",False,False,False,False,True
"('ENX', 'EFF')",True,False,True,False,False
"('ENX', 'NYH')",True,False,True,False,False
"('ENX', 'EVP')",True,False,False,False,False
"('ENX', 'MAB')",False,False,False,False,False
"('ENX', 'MMV')",True,False,False,False,False
"('ENX', 'EVY')",True,False,False,False,False
"('ENX', 'EVO')",True,False,False,False,False
"('ENX', 'ETV')",False,False,False,False,False
"('ENX', 'EXD')",True,False,False,False,False
"('ENX', 'EXG')",True,False,False,False,False
"('ENX', 'ETY')",True,False,False,False,False
"('ENX', 'EHT')",True,False,False,False,False
"('ENX', 'EIA')",True,False,False,False,False
"('ENX', 'EVF')",False,False,False,False,False
"('ENX', 'EOT')",True,True,False,False,False
"('ENX', 'EVG')",True,False,False,True,False
"('ENX', 'EOS')",False,False,False,False,False
"('SITO', 'EVOL')",False,False,False,False,False
"('TCO', 'SBUX')",False,False,False,False,False
"('JCOM', 'IPG')",True,False,False,False,False
"('JCOM', 'AKAM')",False,False,False,False,False
"('AFG', 'SIG')",False,False,False,False,False
"('NTRA', 'CHRS')",False,False,False,False,False
"('AWF', 'LAUR')",False,False,False,False,False
"('RH', 'EBAY')",False,False,False,False,False
"('OIA', 'VMC')",False,False,False,False,False
"('T', 'FITB')",False,True,False,False,False
"('EXC', 'COF')",False,False,False,False,False
"('EXC', 'ALRM')",False,False,False,False,False
"('FEYE', 'VEEV')",False,False,False,False,False
"('NBIX', 'AGN')",False,False,False,False,False
"('NBIX', 'ALGN')",False,False,False,False,False
"('BG', 'ABC')",False,False,False,False,False
"('KALU', 'ABM')",False,False,False,False,False
"('SUMR', 'TLSRP')",False,False,False,True,False
"('GME', 'APOG')",False,False,False,False,False
"('AWK', 'TSCO')",False,False,False,False,False
"('FCN', 'HGV')",True,False,False,False,False
"('STML', 'ATRA')",False,False,False,False,False
"('EXR', 'PKG')",False,False,False,False,False
"('EXEL', 'VRTX')",False,False,False,False,True
"('VMI', 'WYNN')",False,False,False,False,False
"('VMI', 'UPS')",False,False,False,False,False
"('KALU', 'R')",False,False,False,False,False
"('QHC', 'SGRY')",False,False,False,False,False
"('SCOR', 'HTGC')",False,False,False,False,False
"('PXD', 'ALK')",False,False,False,False,False
"('VMW', 'EBAY')",False,False,False,True,False
"('LXU', 'INFO')",False,False,False,False,False
"('LXU', 'SIX')",False,False,False,False,False
"('ST', 'FLIR')",False,False,False,False,False
"('MCO', 'HAS')",False,False,False,False,False
"('BFY', 'MQY')",False,False,False,False,False
"('BFY', 'EFT')",False,False,False,False,False
"('NBIX', 'FATE')",False,False,False,False,False
"('IGD', 'IDE')",False,False,False,False,True
"('IGD', 'PPR')",False,False,False,False,True
"('IGD', 'IGA')",False,False,False,True,False
"('CXH', 'MCN')",False,False,True,False,False
"('BYM', 'BHV')",False,False,False,False,False
"('MS', 'VLO')",False,False,False,False,False
"('UE', 'TJX')",False,False,True,False,False
"('EOS', 'ETJ')",False,False,False,False,False
"('EOS', 'EFR')",False,False,False,False,False
"('EOS', 'ETW')",False,False,False,False,False
"('EOS', 'EFF')",False,False,False,False,False
"('EOS', 'NYH')",False,True,False,False,False
"('EOS', 'EVP')",False,True,False,False,False
"('EOS', 'MAB')",False,True,False,False,False
"('EOS', 'MMV')",False,False,False,False,False
"('EOS', 'EVY')",False,False,False,False,False
"('EOS', 'EVO')",False,True,False,False,False
"('EOS', 'ETV')",False,False,False,False,False
"('EOS', 'EXD')",False,False,False,False,False
"('EOS', 'EXG')",True,False,False,False,False
"('EOS', 'ETY')",False,False,False,False,False
"('EOS', 'EHT')",False,False,False,True,False
"('EOS', 'EIA')",False,False,False,False,False
"('EOS', 'EVF')",False,False,False,False,False
"('EOS', 'EOT')",False,False,False,False,False
"('EOS', 'EVG')",False,False,False,False,False
"('PPT', 'PMO')",False,False,False,False,False
"('PPT', 'PCF')",False,False,False,False,False
"('PPT', 'PMM')",False,False,False,False,False
"('UFS', 'MTZ')",False,False,False,False,False
"('FLIR', 'AMSC')",False,False,False,False,False
"('TBPH', 'GERN')",False,False,False,False,False
"('AVP', 'AIG')",False,False,False,False,False
"('KR', 'KND')",False,False,False,False,False
"('AC', 'GBL')",True,False,False,False,False
"('NVR', 'HLI')",False,False,False,False,False
"('ESND', 'RRGB')",False,False,False,False,False
"('K', 'ARMK')",False,False,False,False,False
"('K', 'PHM')",False,False,False,False,False
"('AT', 'VCV')",False,False,False,False,False
"('AT', 'VTN')",False,False,False,False,True
"('AT', 'OIA')",False,False,False,False,True
"('AT', 'VPV')",False,False,False,False,False
"('AT', 'VBF')",False,False,False,False,False
"('AT', 'VMO')",False,False,False,False,False
"('AT', 'VKQ')",False,False,False,False,True
"('AT', 'IIM')",False,False,False,False,False
"('PRSS', 'DTRM')",False,False,False,False,False
"('PRSS', 'ITI')",False,False,False,False,False
"('AAWW', 'RSG')",False,False,False,False,False
"('KO', 'COKE')",False,False,True,False,False
"('NJV', 'NIQ')",False,False,False,False,False
"('NJV', 'QQQX')",False,False,True,False,False
"('NJV', 'JRO')",False,False,False,False,False
"('NJV', 'JTD')",False,False,False,False,False
"('NJV', 'NMZ')",False,True,False,False,False
"('NJV', 'JLS')",False,False,False,False,False
"('NJV', 'BXMX')",False,False,False,True,False
"('NJV', 'JSD')",False,False,False,False,False
"('NJV', 'NYV')",False,False,False,False,False
"('NJV', 'JHB')",False,False,False,True,False
"('VCYT', 'BCRX')",True,False,False,False,False
"('ETN', 'MDT')",False,False,False,True,False
"('SIX', 'INFO')",False,False,False,False,False
"('SUP', 'TMHC')",False,False,False,False,False
"('JAG', 'DYN')",False,False,False,False,DISSOLVED
"('PNFP', 'RGCO')",False,False,False,False,False
"('MDT', 'IBM')",False,False,False,False,False
"('SERV', 'PNW')",False,False,False,False,False
"('MITT', 'REG')",False,False,False,False,False
"('MITT', 'PGRE')",False,False,False,False,False
"('EDGW', 'EML')",False,False,False,False,True
"('BTZ', 'BAF')",False,False,False,True,False
"('BPMC', 'FMI')",False,False,False,False,False
"('BPMC', 'EDIT')",False,False,False,False,False
"('CERC', 'SCMP')",False,DISSOLVED,DISSOLVED,DISSOLVED,DISSOLVED
"('KELYA', 'MAS')",False,False,False,False,False
"('LGF-A', 'HAS')",False,False,False,False,False
"('LGF-B', 'HAS')",False,False,False,False,False
"('FSAM', 'PLXP')",False,True,False,False,True
"('JAZZ', 'TBPH')",True,False,True,False,False
"('LEA', 'GWR')",False,False,False,True,False
"('AP', 'FNB')",False,False,False,False,False
"('GPC', 'CUZ')",True,False,False,False,False
"('TUP', 'M')",False,False,False,False,False
"('VLO', 'CUK')",False,False,False,False,False
"('LIFE', 'EDIT')",False,False,False,False,False
"('RP', 'MDLY')",False,True,False,False,False
"('ICE', 'AMCX')",False,False,False,False,False
"('THC', 'UTX')",False,False,True,False,False
"('PKI', 'BWA')",False,False,False,False,False
"('BLW', 'BAF')",True,False,False,False,False
"('TNH', 'MLM')",False,False,False,True,DISSOLVED
"('PERY', 'DDR')",False,False,False,False,False
"('HDS', 'AEP')",False,False,False,True,False
"('AES', 'HST')",False,False,False,False,False
"('PRLB', 'SPSC')",False,False,False,False,False
"('PRLB', 'ATRC')",False,False,False,False,False
"('ALK', 'ALEX')",False,False,False,False,False
"('ALK', 'HCOM')",False,False,False,False,False
"('VRTX', 'ACOR')",False,False,False,False,False
"('DUK', 'T')",False,False,False,False,False
"('MSM', 'PBI')",False,False,False,False,False
"('NSP', 'ECPG')",False,False,False,False,False
"('ROG', 'KWR')",False,False,False,False,False
"('ALEX', 'TRNO')",False,False,False,False,False
"('ALEX', 'DIN')",False,False,False,False,False
"('CABO', 'CFX')",False,False,True,False,False
"('RWT', 'FCPT')",True,False,False,False,False
"('RRC', 'TYL')",False,False,False,False,False
"('TJX', 'CTSH')",False,False,False,False,False
"('ODFL', 'LEG')",False,False,False,False,False
"('CMI', 'KO')",False,False,False,False,False
"('CMI', 'ETR')",False,False,False,False,False
"('HDS', 'CTSH')",False,False,False,False,False
"('KMPR', 'KS')",False,False,False,False,False
"('ALLY', 'TGNA')",False,False,False,False,False
"('NTLA', 'CMRX')",False,False,False,False,False
"('FMI', 'FLDM')",False,False,False,False,False
"('FMI', 'VCYT')",False,False,False,False,False
"('TVTY', 'KIRK')",False,False,False,False,False
"('CB', 'TRU')",False,False,False,False,False
"('FOSL', 'PIR')",False,False,False,False,False
"('EXEL', 'SITE')",False,False,False,False,True
"('LNG', 'RIG')",False,False,False,False,False
"('LNG', 'NAV')",False,False,False,False,False
"('MMM', 'UNP')",False,False,False,False,False
"('NFLX', 'TWOU')",False,False,False,False,False
"('BCEI', 'ESES')",False,False,False,False,False
"('JLS', 'NIQ')",False,False,False,False,True
"('JLS', 'QQQX')",False,False,False,False,False
"('JLS', 'JRO')",False,False,False,False,False
"('JLS', 'JTD')",False,False,False,True,False
"('JLS', 'NMZ')",False,False,False,True,True
"('JLS', 'BXMX')",False,False,False,False,True
"('JLS', 'JSD')",False,False,False,False,False
"('JLS', 'NYV')",False,False,False,True,True
"('JLS', 'JHB')",False,False,False,True,True
"('HCA', 'SAIC')",False,False,True,False,False
"('PCRX', 'RMD')",False,False,False,False,False
"('DENN', 'WWW')",False,False,False,False,False
"('WRI', 'SCI')",False,True,False,False,False
"('KMB', 'REV')",False,False,False,False,False
"('IP', 'FDX')",False,False,False,False,False
"('AA', 'C')",False,False,False,False,False
"('MORN', 'AON')",False,False,False,False,False
"('MORN', 'HNI')",False,False,False,False,False
"('IMPV', 'ANET')",False,False,True,False,False
"('IMPV', 'NOW')",False,False,False,False,False
"('ENTL', 'ELGX')",False,False,False,DISSOLVED,DISSOLVED
"('PTLA', 'GBT')",False,False,True,False,False
"('MTOR', 'BWXT')",False,False,False,False,False
"('ACTA', 'NTRI')",True,DISSOLVED,DISSOLVED,DISSOLVED,DISSOLVED
"('KMB', 'FL')",False,False,False,False,False
"('HSC', 'VEC')",False,False,False,False,False
"('IT', 'BXP')",False,False,False,False,False
"('SAM', 'STKL')",False,False,False,False,False
"('PEP', 'SWK')",False,False,False,False,False
"('BMY', 'PRGO')",True,False,False,False,False
"('NNN', 'ITT')",False,False,False,False,False
"('NNN', 'RF')",False,False,False,False,False
"('FUL', 'RSG')",False,True,False,False,False
"('ZIOP', 'HALO')",False,False,False,False,False
"('LEO', 'DSM')",False,False,False,False,True
"('LEO', 'DHF')",False,False,False,False,False
"('MDGL', 'DERM')",False,False,False,False,False
"('DERM', 'CERC')",False,False,False,False,False
"('ST', 'GRMN')",False,False,False,False,False
"('AB', 'LAUR')",False,False,False,True,False
"('T', 'FLR')",False,False,False,False,False
"('DST', 'SRCL')",False,False,False,True,DISSOLVED
"('INCY', 'ALKS')",False,False,False,False,False
"('UFPI', 'GNTX')",False,False,False,False,False
"('UNVR', 'TSE')",False,False,False,False,False
"('IF', 'ICAD')",False,False,False,False,DISSOLVED
"('AIT', 'HDS')",False,False,False,False,False
"('LE', 'VNCE')",False,False,False,False,False
"('ALKS', 'FLXN')",True,False,False,True,False
"('TSE', 'TMST')",False,False,True,False,False
"('DKS', 'PHM')",False,False,False,False,False
"('ARQL', 'VEEV')",False,False,False,False,False
"('AEP', 'STRL')",False,False,False,False,False
"('WFC', 'LSXMA')",False,False,False,False,False
"('WFC', 'LSXMK')",False,False,False,False,False
"('AMGN', 'RGLS')",False,False,False,False,False
"('MO', 'STRA')",False,False,False,False,False
"('AAP', 'KMB')",False,False,False,False,False
"('KSS', 'HAWK')",False,False,False,False,DISSOLVED
"('HQY', 'WSM')",False,False,False,False,False
"('EEFT', 'KSU')",False,False,False,False,False
"('ADSK', 'KODK')",False,True,False,False,False
"('NFLX', 'RPD')",False,False,False,True,False
"('EVP', 'ETJ')",True,False,False,False,False
"('EVP', 'EFR')",False,False,False,False,False
"('EVP', 'ETW')",True,False,False,False,False
"('EVP', 'EFF')",True,False,False,False,False
"('EVP', 'NYH')",True,False,False,False,False
"('EVP', 'MAB')",True,False,False,False,False
"('EVP', 'MMV')",True,False,False,False,False
"('EVP', 'EVY')",False,False,False,False,False
"('EVP', 'EVO')",False,False,False,False,False
"('EVP', 'ETV')",True,False,False,False,False
"('EVP', 'EXD')",False,False,False,False,False
"('EVP', 'EXG')",True,False,False,False,False
"('EVP', 'ETY')",False,False,False,False,False
"('EVP', 'EHT')",True,False,False,False,False
"('EVP', 'EIA')",False,False,False,False,False
"('EVP', 'EVF')",False,False,False,False,False
"('EVP', 'EOT')",False,False,False,False,False
"('EVP', 'EVG')",True,False,False,False,False
"('SPLP', 'LB')",False,True,False,True,False
"('SPLP', 'AMTD')",False,False,False,False,False
"('UTHR', 'CNC')",False,False,False,False,False
"('HZNP', 'MRTX')",False,False,False,False,False
"('HMSY', 'CRMD')",False,False,False,False,False
"('HPE', 'JUNO')",False,False,True,DISSOLVED,DISSOLVED
"('MDT', 'AXP')",False,False,False,False,False
