pair,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2
"('NMY', 'NVG')",,False,False,False,False
"('JRS', 'NXC')",,False,False,False,True
"('TPZ', 'TTP')",,False,False,False,False
"('JPI', 'NIQ')",,False,False,False,False
"('BGR', 'BGT')",,False,False,False,False
"('NBB', 'NMT')",,False,False,False,False
"('NMZ', 'NXJ')",,False,False,False,False
"('CMD', 'L')",,False,False,False,False
"('NAZ', 'JFR')",,False,False,False,False
"('JRS', 'JFR')",,False,False,False,False
"('CUI', 'C')",,False,False,False,False
"('NBB', 'NXJ')",,False,False,False,False
"('JHY', 'NIQ')",,False,False,True,False
"('NID', 'JQC')",,False,False,False,False
"('NHA', 'NXJ')",,True,False,True,False
"('NAZ', 'JGH')",,False,False,False,False
"('NPN', 'NUW')",,False,False,False,False
"('NHA', 'NRK')",,True,False,True,False
"('NVG', 'NUO')",,False,False,False,False
"('NCA', 'NXQ')",,True,False,False,False
"('QQQX', 'NJV')",,False,True,False,False
"('NKG', 'NCB')",,False,False,False,False
"('NTX', 'JQC')",,False,False,False,False
"('NAC', 'JRI')",,False,False,False,False
"('DIAX', 'NXJ')",,False,False,False,False
"('VNOM', 'FANG')",,False,False,False,False
"('DIAX', 'NRK')",,False,False,False,False
"('NXP', 'JCE')",,False,False,False,False
"('NUM', 'NYV')",,False,False,True,False
"('JRO', 'NJV')",,False,False,False,False
"('JPS', 'NAD')",,False,False,False,False
"('NXQ', 'NYV')",,False,False,True,False
"('NOM', 'NIQ')",,False,False,False,False
"('BDJ', 'BME')",,False,False,False,False
"('NMS', 'NXR')",,False,False,False,True
"('NZF', 'JRS')",,False,False,True,False
"('ABE', 'ISL')",,False,False,False,DISSOLVED
"('NEV', 'NNY')",,False,False,False,False
"('NKX', 'NXC')",,False,False,True,False
"('JHB', 'NXR')",,False,False,True,False
"('NUM', 'NCB')",,False,False,False,False
"('JMLP', 'JCO')",,False,False,False,False
"('NXP', 'JRI')",,False,False,False,False
"('NXQ', 'NBB')",,True,False,False,False
"('SPXX', 'NAC')",,False,False,False,False
"('JTA', 'NXJ')",,False,False,False,False
"('AR', 'LPI')",,False,False,False,False
"('JTA', 'NRK')",,False,False,False,False
"('QQQX', 'JSD')",,False,False,False,False
"('JHY', 'NKX')",,False,False,False,False
"('NQP', 'NXJ')",,False,False,False,False
"('JHY', 'NNY')",,False,False,False,False
"('NMY', 'NKX')",,False,True,False,True
"('NUV', 'NXJ')",,False,True,True,False
"('JGH', 'NMZ')",,False,False,False,False
"('NTX', 'NAZ')",,False,False,False,False
"('NQP', 'NRK')",,False,False,False,True
"('JPS', 'NMS')",,False,False,False,False
"('NMZ', 'NIM')",,False,False,False,False
"('NIQ', 'NBB')",,False,False,False,True
"('JTD', 'NAC')",,False,False,False,False
"('NTX', 'NBB')",,False,False,False,False
"('NUM', 'NOM')",,False,False,False,False
"('NMY', 'NSL')",,False,False,False,False
"('JLS', 'JGH')",,False,False,False,False
"('QQQX', 'JPI')",,False,False,False,False
"('NXQ', 'NOM')",,False,False,False,False
"('ISL', 'FAX')",,False,False,False,DISSOLVED
"('NMY', 'NUO')",,False,False,False,False
"('JHB', 'NAC')",,False,False,True,False
"('JPS', 'NSL')",,False,False,False,False
"('NPN', 'NTX')",,False,False,False,False
"('JRO', 'JPT')",,False,False,False,False
"('NMZ', 'NUM')",,False,False,False,False
"('NMI', 'NNY')",,False,False,False,False
"('NRK', 'NCB')",,False,False,False,False
"('JRS', 'NQP')",,False,False,False,True
"('NAN', 'NYV')",,False,False,True,False
"('NVG', 'NYV')",,False,False,False,False
"('JHY', 'JFR')",,False,False,True,False
"('NYV', 'NBB')",,False,False,True,False
"('NHA', 'NAC')",,True,False,False,False
"('PCF', 'PMM')",,False,True,False,False
"('NCB', 'JSD')",,False,False,False,False
"('JHY', 'NPV')",,False,False,False,False
"('NXN', 'JCE')",,False,False,False,False
"('HTY', 'BTO')",,False,False,False,False
"('NUV', 'NXR')",,False,False,False,False
"('NQP', 'NXR')",,False,False,False,False
"('JHY', 'NHA')",,False,False,False,False
"('NPV', 'NAC')",,False,True,False,False
"('SPXX', 'NXJ')",,False,False,False,False
"('JHB', 'NKG')",,False,False,True,False
"('JLS', 'NXP')",,False,False,False,False
"('NXN', 'JTD')",,False,False,False,False
"('JFR', 'NAC')",,False,False,False,False
"('NMZ', 'NKG')",,False,False,False,False
"('NIQ', 'NUO')",,True,False,False,False
"('JRI', 'JQC')",,False,False,False,False
"('NTX', 'NPV')",,False,False,False,False
"('NVG', 'NOM')",,False,False,False,False
"('NIQ', 'JGH')",,False,False,False,False
"('NMY', 'JPS')",,False,False,False,False
"('JPC', 'JGH')",,False,False,False,False
"('NBB', 'NKG')",,False,False,False,False
"('NXN', 'JMM')",,False,False,False,False
"('NPV', 'JFR')",,False,False,False,False
"('NVG', 'NMS')",,False,False,False,False
"('NAN', 'DIAX')",,False,False,False,False
"('NBB', 'SPXX')",,False,True,False,False
"('NHA', 'NKG')",,True,False,False,True
"('NRK', 'NUO')",,True,False,False,False
"('NCA', 'JRO')",,False,False,False,False
"('JTD', 'NNY')",,False,False,False,False
"('NUW', 'JQC')",,True,False,False,False
"('NXP', 'NBB')",,False,False,False,False
"('NKX', 'JCO')",,False,False,False,False
"('NYV', 'JSD')",,False,False,False,False
"('NUV', 'NCA')",,True,False,False,False
"('NKX', 'JSD')",,False,False,False,False
"('NAN', 'NKX')",,False,False,False,False
"('NNY', 'JPT')",,True,False,False,False
"('NUW', 'NIM')",,False,False,False,False
"('NXQ', 'JPT')",,False,False,False,False
"('NCA', 'JMF')",,False,False,False,False
"('ABUS', 'MYOV')",,False,False,True,False
"('JPS', 'SPXX')",,False,False,False,False
"('NAN', 'JMF')",,False,False,True,False
"('NHA', 'BXMX')",,True,False,True,True
"('NVG', 'NEA')",,False,False,False,False
"('JHY', 'NJV')",,False,False,False,False
"('NID', 'JGH')",,False,False,False,False
"('NMZ', 'NZF')",,True,False,False,False
"('NPV', 'JPC')",,False,True,False,False
"('NIM', 'NCB')",,False,False,False,False
"('DIAX', 'JCE')",,False,False,False,False
"('RQI', 'MIE')",,False,False,False,False
"('JRS', 'NMI')",,False,False,False,False
"('JLS', 'NXC')",,False,False,True,True
"('JPC', 'NIQ')",,False,True,False,False
"('NRK', 'JPT')",,False,False,False,False
"('NXP', 'NIM')",,False,False,False,False
"('JHB', 'BXMX')",,True,False,True,False
"('NUM', 'NSL')",,False,False,False,False
"('JLS', 'NAD')",,False,False,True,False
"('QQQX', 'NMZ')",,False,False,False,False
"('NZF', 'NIQ')",,False,False,False,False
"('NKG', 'NIQ')",,False,False,False,False
"('NCA', 'NVG')",,False,False,False,False
"('JHB', 'JQC')",,True,False,False,False
"('JDD', 'NNY')",,False,False,False,False
"('WTR', 'MG')",,False,False,False,False
"('NUM', 'NKG')",,True,False,False,False
"('NTX', 'NUW')",,False,False,False,True
"('BTO', 'HPF')",,False,False,False,False
"('NTX', 'NVG')",,False,False,False,False
"('NXN', 'NUW')",,False,False,True,False
"('NMS', 'NEA')",,False,False,False,False
"('NMY', 'NJV')",,False,False,False,False
"('NMZ', 'NXN')",,False,False,False,False
"('NXC', 'NJV')",,False,False,False,False
"('NMY', 'JMLP')",,False,False,False,False
"('NID', 'NUW')",,False,False,False,False
"('NUO', 'JSD')",,False,False,False,False
"('NVG', 'NKG')",,False,False,False,False
"('NMT', 'NAN')",,False,True,False,False
"('NTX', 'NXR')",,False,False,False,False
"('NID', 'NXJ')",,False,False,False,True
"('QQQX', 'SPXX')",,False,False,False,False
"('NAN', 'JPC')",,False,False,False,False
"('NXC', 'NQP')",,False,False,False,False
"('NMZ', 'NMI')",,False,True,False,False
"('BTO', 'HPI')",,False,False,False,False
"('JRO', 'JFR')",,False,False,False,False
"('JHY', 'NYV')",,False,False,False,False
"('JPC', 'JQC')",,False,False,False,False
"('NXN', 'NEV')",,False,True,False,False
"('NZF', 'JRO')",,False,False,False,False
"('NBB', 'JMF')",,False,False,False,False
"('NHA', 'NMI')",,True,False,False,False
"('NIQ', 'BXMX')",,False,False,False,False
"('NPN', 'NPV')",,False,False,False,False
"('JPC', 'NIM')",,False,False,False,False
"('NPV', 'NIM')",,False,False,False,False
"('PMM', 'PPT')",,False,False,False,True
"('NCA', 'NMT')",,False,False,False,False
"('JTA', 'JPT')",,False,False,False,False
"('JMM', 'NJV')",,False,False,False,False
"('NIQ', 'JQC')",,False,False,False,False
"('NQP', 'NUO')",,True,False,False,True
"('NIQ', 'NXJ')",,False,False,False,False
"('NXN', 'NQP')",,False,False,False,False
"('JHS', 'HTY')",,False,False,False,False
"('NXQ', 'NNY')",,False,False,False,False
"('JTD', 'NMZ')",,False,False,False,False
"('DIAX', 'NOM')",,False,False,False,False
"('NXP', 'JMF')",,False,False,False,False
"('JRS', 'JMLP')",,False,True,False,False
"('NAZ', 'NJV')",,False,False,False,False
"('JLS', 'NUM')",,False,False,True,True
"('NHA', 'NXP')",,True,False,False,False
"('NVG', 'NJV')",,True,False,False,False
"('JHY', 'NEA')",,False,False,False,False
"('NOM', 'JMLP')",,True,False,False,False
"('NEV', 'JPI')",,False,False,False,False
"('NPN', 'NXQ')",,False,False,False,False
"('JFR', 'NIM')",,False,False,False,False
"('NCA', 'SPXX')",,False,False,False,False
"('NKG', 'NRK')",,False,False,False,False
"('JRS', 'JGH')",,False,False,True,False
"('NAZ', 'NNY')",,False,False,False,False
"('NMZ', 'NXP')",,False,False,False,False
"('SYBX', 'MRSN')",,False,False,False,False
"('JLS', 'NQP')",,False,False,True,True
"('LDP', 'RQI')",,False,False,False,False
"('NCA', 'JRI')",,False,False,False,False
"('NUW', 'JMLP')",,True,False,False,False
"('NTX', 'JDD')",,False,False,False,False
"('BLW', 'BGT')",,False,False,False,False
"('NCA', 'JRS')",,False,False,False,False
"('NAN', 'JCO')",,False,False,False,False
"('JLS', 'NXJ')",,False,False,True,True
"('NTX', 'NEA')",,False,False,False,False
"('JRS', 'JTD')",,False,False,False,False
"('JLS', 'NRK')",,False,False,True,True
"('NEA', 'JSD')",,False,False,False,False
"('NCA', 'JDD')",,False,False,False,False
"('JTA', 'NBB')",,False,False,False,False
"('NXN', 'NCB')",,False,False,True,False
"('NXC', 'NIQ')",,False,True,False,False
"('NAD', 'JDD')",,False,False,False,False
"('NUW', 'JGH')",,True,False,False,False
"('JHY', 'NUO')",,False,False,False,False
"('NCA', 'JCE')",,False,False,False,False
"('JHS', 'HPS')",,False,False,False,False
"('NAN', 'SPXX')",,False,False,False,False
"('JRS', 'JMM')",,False,True,False,False
"('NAN', 'NIQ')",,False,False,False,True
"('JRO', 'JPS')",,False,False,False,False
"('NZF', 'NQP')",,False,False,False,False
"('NPN', 'NHA')",,False,False,False,False
"('NAZ', 'JPC')",,False,False,False,False
"('NQP', 'JMLP')",,False,False,False,False
"('JMM', 'JRI')",,False,False,False,False
"('NVG', 'NXQ')",,False,False,False,False
"('NSL', 'SPXX')",,False,False,False,False
"('JDD', 'NXC')",,False,False,False,False
"('ADX', 'PEO')",,False,False,False,False
"('NSL', 'NIQ')",,False,False,False,False
"('QQQX', 'NQP')",,False,False,False,False
"('JRS', 'NXP')",,False,False,False,False
"('NQP', 'JGH')",,False,False,False,False
"('HEQ', 'BTO')",,False,False,False,False
"('NHA', 'NAD')",,True,False,True,False
"('NAD', 'NUW')",,False,True,True,False
"('NCB', 'SPXX')",,True,False,False,False
"('JCE', 'NXJ')",,False,False,False,False
"('JHI', 'HTD')",,False,False,False,False
"('PMM', 'PIM')",,False,False,False,False
"('NPN', 'NMT')",,False,False,False,True
"('NXR', 'JCE')",,False,False,False,False
"('NCA', 'JTA')",,False,False,False,False
"('NPN', 'NNY')",,False,False,False,False
"('NMZ', 'NAD')",,True,False,False,False
"('UTF', 'FOF')",,False,False,False,True
"('NVG', 'NXR')",,False,False,False,False
"('JHB', 'NAD')",,False,False,True,False
"('NAN', 'JTA')",,False,False,False,True
"('JTD', 'SPXX')",,False,False,False,False
"('NMZ', 'NAZ')",,False,False,False,False
"('JHS', 'HEQ')",,False,False,False,False
"('NUV', 'JPS')",,False,False,False,False
"('NNY', 'NUO')",,True,False,False,False
"('NMZ', 'NTX')",,False,False,False,False
"('JHY', 'JHB')",,False,True,False,False
"('NUM', 'JCE')",,False,False,False,False
"('NXR', 'JRI')",,False,False,False,False
"('NEV', 'NXP')",,False,True,False,False
"('NCA', 'JMLP')",,False,False,False,True
"('JFR', 'JGH')",,False,True,True,False
"('NUM', 'JSD')",,False,False,False,False
"('JHB', 'JRS')",,False,False,True,False
"('NXP', 'NSL')",,False,False,False,False
"('JMLP', 'JQC')",,False,False,False,False
"('NAZ', 'JQC')",,False,False,False,False
"('NAZ', 'NXJ')",,False,False,False,False
"('JRS', 'NUW')",,False,False,False,False
"('NPN', 'NSL')",,False,False,False,False
"('JMM', 'JCO')",,False,False,False,False
"('JPI', 'NOM')",,False,False,False,False
"('JLS', 'NCA')",,False,True,True,True
"('QQQX', 'JCO')",,False,False,False,False
"('JLS', 'NMI')",,False,True,False,True
"('SPXX', 'JCO')",,False,False,False,False
"('NYV', 'JRI')",,False,False,False,False
"('NMI', 'NCB')",,False,False,False,False
"('NQP', 'NCB')",,False,False,False,False
"('NEV', 'JTD')",,False,False,False,False
"('NIM', 'JCO')",,False,False,False,False
"('JTA', 'JRI')",,False,False,False,False
"('QQQX', 'JTA')",,False,False,False,False
"('NAD', 'JPT')",,False,False,False,False
"('JLS', 'NID')",,False,False,False,True
"('NMY', 'DIAX')",,False,False,False,False
"('NXP', 'NNY')",,False,False,False,False
"('NUM', 'JPC')",,False,True,False,False
"('NIQ', 'NNY')",,False,True,False,False
"('JCE', 'NEA')",,False,False,False,False
"('NUO', 'JGH')",,False,False,False,False
"('NYV', 'JCE')",,False,False,False,False
"('JRS', 'NEV')",,False,False,False,True
"('NSL', 'JPT')",,False,False,False,False
"('NTX', 'JMF')",,False,False,False,False
"('NXN', 'NCA')",,False,False,False,False
"('NXQ', 'NSL')",,False,False,False,False
"('JTA', 'SPXX')",,False,False,False,False
"('BGY', 'BME')",,False,False,False,False
"('NNY', 'NXJ')",,True,False,True,True
"('NXP', 'NUW')",,False,False,False,False
"('NNY', 'NCB')",,True,False,False,False
"('JHB', 'NIQ')",,False,False,True,False
"('NID', 'NJV')",,True,False,False,False
"('JTA', 'JCE')",,False,False,False,False
"('QQQX', 'NAZ')",,True,False,False,False
"('NPV', 'NKX')",,False,False,False,False
"('JHY', 'JTA')",,False,False,False,False
"('JPS', 'JCE')",,False,False,False,False
"('JMLP', 'NXJ')",,False,False,False,False
"('NPV', 'NNY')",,False,True,False,False
"('NKG', 'BXMX')",,False,False,False,True
"('NMY', 'NXJ')",,False,False,True,True
"('NUV', 'NKX')",,False,False,False,False
"('JRS', 'NMZ')",,False,False,False,True
"('JLS', 'NAN')",,True,False,True,True
"('NOM', 'NRK')",,False,False,False,False
"('QQQX', 'NAN')",,False,False,False,False
"('NXN', 'JMLP')",,False,False,False,False
"('NTX', 'NJV')",,False,False,True,False
"('NTX', 'DIAX')",,True,False,False,False
"('NTX', 'NMI')",,False,False,False,False
"('NXN', 'JHB')",,False,False,True,False
"('NAN', 'NPV')",,False,False,False,True
"('NPN', 'NQP')",,False,False,False,False
"('NID', 'NMI')",,False,False,False,False
"('JPS', 'NMZ')",,False,False,False,False
"('QQQX', 'NUO')",,False,False,False,False
"('JHB', 'NHA')",,False,False,True,False
"('HTD', 'BTO')",,False,False,False,False
"('JHY', 'JCO')",,False,False,False,False
"('NYV', 'NCB')",,False,False,False,False
"('NVG', 'JPS')",,False,False,False,False
"('JRS', 'JDD')",,True,False,False,False
"('NYV', 'JMLP')",,False,False,False,False
"('NID', 'JPT')",,False,False,False,False
"('QQQX', 'NKX')",,False,False,False,False
"('JMF', 'JGH')",,False,False,False,False
"('JGH', 'JRI')",,False,False,True,False
"('NAN', 'NSL')",,False,False,False,False
"('JHY', 'NMZ')",,False,False,False,False
"('NOM', 'JSD')",,False,False,False,False
"('NID', 'NXQ')",,False,False,False,False
"('NKX', 'JMF')",,False,False,False,False
"('NCA', 'JMM')",,False,False,False,False
"('BTZ', 'BDJ')",,True,False,False,False
"('NTX', 'JMM')",,False,False,False,True
"('RSG', 'ECL')",,False,False,False,False
"('BXMX', 'NEA')",,False,False,False,False
"('NAD', 'NNY')",,False,False,False,False
"('JMLP', 'NEA')",,False,False,False,False
"('NEV', 'NAC')",,False,False,False,False
"('NOM', 'JMM')",,False,False,False,True
"('NMY', 'NEA')",,False,False,False,True
"('NUW', 'JMF')",,True,False,False,False
"('NUM', 'DIAX')",,False,False,False,False
"('NAN', 'NBB')",,False,False,False,False
"('NAD', 'NCB')",,False,False,True,False
"('JHB', 'JFR')",,False,False,True,True
"('QQQX', 'JHB')",,False,False,False,False
"('NXR', 'BXMX')",,False,False,False,True
"('JMF', 'JQC')",,False,False,True,False
"('NAN', 'NAZ')",,False,False,False,False
"('JRO', 'NKX')",,False,False,False,False
"('SX', 'SCX')",,False,False,DISSOLVED,DISSOLVED
"('NUW', 'NNY')",,True,False,False,False
"('NXR', 'JQC')",,False,False,False,False
"('NUV', 'NAC')",,False,False,False,False
"('NCA', 'NKG')",,False,True,False,False
"('NXR', 'NCB')",,False,False,True,False
"('NAZ', 'NUO')",,False,False,False,False
"('JRS', 'NUO')",,False,False,False,False
"('NMI', 'NAC')",,False,False,False,True
"('NPN', 'NIQ')",,False,False,False,False
"('NEV', 'NHA')",,False,False,False,False
"('JPT', 'NUO')",,False,False,False,False
"('JPS', 'NMI')",,False,False,False,False
"('NXC', 'BXMX')",,False,False,False,False
"('NMY', 'NQP')",,False,False,False,False
"('NAD', 'JQC')",,False,False,False,False
"('NMT', 'NQP')",,False,True,False,False
"('JMM', 'NUO')",,False,False,False,False
"('JPT', 'JGH')",,False,True,False,False
"('NEV', 'NIM')",,False,False,False,False
"('NXJ', 'JQC')",,False,False,False,False
"('NTG', 'TTP')",,False,False,False,False
"('NKX', 'NYV')",,False,False,True,False
"('JPI', 'JMM')",,False,False,False,False
"('NSL', 'JQC')",,False,False,False,False
"('NEA', 'JQC')",,False,False,False,False
"('NSL', 'NJV')",,False,False,False,False
"('NMT', 'NAC')",,False,True,False,False
"('NXP', 'NMS')",,False,False,False,False
"('JMF', 'NXJ')",,False,False,False,False
"('NIM', 'NXR')",,False,False,False,True
"('MKC', 'TROW')",,False,False,False,False
"('NMI', 'NMS')",,False,False,False,False
"('NMI', 'NQP')",,False,False,False,False
"('NMY', 'NAD')",,False,False,True,False
"('NCB', 'JGH')",,False,False,False,False
"('QQQX', 'NXR')",,False,False,False,False
"('NMT', 'JGH')",,False,True,False,False
"('NUV', 'NQP')",,False,False,False,False
"('NAN', 'NUM')",,False,False,False,False
"('NZF', 'NOM')",,False,False,False,False
"('NMI', 'NIM')",,False,False,False,False
"('NIQ', 'JSD')",,False,False,False,False
"('NXP', 'NXR')",,False,False,False,False
"('NKX', 'NOM')",,False,False,False,False
"('MTOR', 'TXT')",,False,False,False,False
"('HTY', 'PDT')",,False,False,False,False
"('NAD', 'NRK')",,True,False,False,False
"('JMLP', 'BXMX')",,False,False,False,False
"('JHY', 'JQC')",,True,False,False,False
"('JCE', 'JCO')",,False,False,False,False
"('NAN', 'NMI')",,False,False,False,True
"('NPN', 'NCA')",,False,False,False,True
"('NSL', 'NRK')",,False,False,False,False
"('JRO', 'NUW')",,True,False,False,False
"('NXQ', 'NIM')",,True,False,False,False
"('NPV', 'JDD')",,False,False,False,False
"('NUW', 'JPT')",,True,False,False,False
"('HPI', 'PDT')",,False,False,False,False
"('NAZ', 'NMI')",,True,False,False,False
"('NVG', 'JSD')",,False,False,False,False
"('JRO', 'NXJ')",,False,False,False,False
"('NUM', 'NIM')",,False,False,False,False
"('NEV', 'NQP')",,False,False,True,False
"('NXN', 'JCO')",,False,False,False,False
"('NKX', 'NIM')",,False,False,False,False
"('NXQ', 'JRI')",,False,False,False,False
"('JPI', 'JMLP')",,False,False,False,False
"('NAN', 'NRK')",,False,False,False,False
"('NNY', 'BXMX')",,True,False,False,False
"('NQP', 'SPXX')",,False,False,False,False
"('NUO', 'NXJ')",,False,False,False,False
"('NHA', 'NUM')",,True,False,False,False
"('NPN', 'JMLP')",,False,False,False,False
"('DIAX', 'NIM')",,False,False,False,False
"('NOM', 'JPT')",,False,False,False,False
"('NZF', 'NYV')",,False,False,True,False
"('NPN', 'NAD')",,False,False,False,False
"('JTD', 'NUM')",,False,False,False,False
"('BLW', 'BME')",,False,False,False,False
"('IRREX', 'RREDX')",,True,True,False,True
"('JHY', 'NUM')",,False,False,False,False
"('JMM', 'SPXX')",,False,False,False,False
"('NBB', 'NAC')",,False,False,False,False
"('JRS', 'NKG')",,False,False,False,False
"('NUV', 'JFR')",,False,False,False,False
"('JPI', 'NMI')",,False,False,False,False
"('NUV', 'NID')",,False,False,True,False
"('NIM', 'JDD')",,False,False,False,False
"('NXP', 'JMM')",,False,False,False,False
"('NXN', 'JDD')",,True,False,False,False
"('NQP', 'BXMX')",,False,False,False,False
"('QQQX', 'NYV')",,False,True,False,False
"('NUM', 'NQP')",,False,False,True,False
"('JPC', 'NOM')",,False,False,False,False
"('NAZ', 'JTA')",,False,False,False,False
"('NAD', 'NMS')",,False,False,False,False
"('NMI', 'JPT')",,False,False,False,False
"('NQP', 'JQC')",,False,False,False,False
"('NEV', 'JCE')",,False,False,False,False
"('NOM', 'NNY')",,False,False,False,False
"('NPN', 'NAC')",,False,True,False,False
"('NUO', 'NJV')",,False,False,True,False
"('JHI', 'HPS')",,False,False,False,False
"('NXQ', 'NIQ')",,False,False,False,False
"('DHG', 'KST')",,False,False,False,False
"('NYV', 'NXR')",,False,False,False,False
"('JLS', 'JDD')",,False,False,False,False
"('NHA', 'SPXX')",,True,False,True,False
"('NEA', 'NAC')",,False,False,False,False
"('NAZ', 'NCB')",,False,False,False,False
"('NEV', 'JRI')",,False,False,False,False
"('NXQ', 'JPC')",,False,False,False,False
"('DIAX', 'BXMX')",,False,False,False,False
"('JLS', 'JRS')",,False,False,False,True
"('NMT', 'NOM')",,False,True,False,False
"('NXC', 'NMS')",,False,False,False,False
"('NXC', 'NXR')",,False,False,False,False
"('JRO', 'NIM')",,False,False,False,False
"('JPC', 'NAC')",,False,False,False,False
"('RQI', 'RFI')",,False,False,False,False
"('BXMX', 'JCO')",,False,False,False,False
"('ERH', 'ERC')",,False,False,True,False
"('NZF', 'JQC')",,False,False,False,False
"('JHB', 'JRI')",,False,False,True,False
"('NHA', 'JCE')",,True,False,True,False
"('NPN', 'NXP')",,False,False,False,False
"('NUM', 'JMLP')",,False,False,False,False
"('NPV', 'NIQ')",,False,False,False,False
"('NYV', 'NXJ')",,False,True,True,False
"('NBB', 'JCE')",,False,False,False,False
"('NXN', 'NPV')",,False,True,True,False
"('NPV', 'JPT')",,False,False,False,False
"('NXQ', 'JMLP')",,False,False,False,False
"('NPV', 'JMM')",,False,False,False,False
"('NIM', 'JCE')",,False,False,False,False
"('JFR', 'JCE')",,True,False,False,False
"('JFR', 'BXMX')",,False,False,True,False
"('JTA', 'NAD')",,False,False,False,False
"('NPN', 'JRI')",,False,False,False,False
"('JMF', 'NXC')",,False,False,False,False
"('NUM', 'JGH')",,False,False,False,False
"('NTX', 'JRS')",,False,False,False,False
"('NCA', 'NNY')",,False,False,False,False
"('RQI', 'RNP')",,False,False,False,False
"('NXQ', 'JGH')",,False,False,False,True
"('QQQX', 'NEA')",,False,False,False,False
"('NUM', 'JTA')",,False,False,False,False
"('JMF', 'NAC')",,False,False,False,False
"('JPT', 'JCE')",,True,False,False,False
"('NEV', 'NXC')",,False,True,True,False
"('NUV', 'NSL')",,False,False,False,False
"('NUV', 'DIAX')",,False,False,False,False
"('SPXX', 'NEA')",,False,False,False,False
"('NMZ', 'JQC')",,False,False,True,False
"('JPS', 'NJV')",,False,False,False,False
"('JTA', 'NYV')",,False,False,False,True
"('QQQX', 'JPC')",,False,True,False,False
"('JMF', 'NJV')",,False,False,False,False
"('NVG', 'NIQ')",,False,False,False,False
"('NXN', 'NIQ')",,False,True,True,True
"('NUV', 'SPXX')",,False,False,False,False
"('NRK', 'JMLP')",,False,False,False,False
"('JPC', 'JCE')",,False,False,False,False
"('NUV', 'JCO')",,False,False,False,False
"('NTX', 'JSD')",,False,False,False,False
"('NEV', 'JGH')",,False,False,False,False
"('NUM', 'NXQ')",,False,False,False,False
"('NID', 'NIQ')",,True,False,False,False
"('NPN', 'NRK')",,False,True,False,False
"('NZF', 'NRK')",,False,False,False,False
"('JHY', 'JMM')",,False,False,False,False
"('BGR', 'BME')",,False,False,False,False
"('NZF', 'NHA')",,False,False,False,False
"('NTX', 'JCO')",,False,False,False,False
"('NMT', 'NPV')",,False,True,False,False
"('NPV', 'NMI')",,False,False,False,False
"('NXJ', 'JGH')",,False,False,True,False
"('NID', 'NQP')",,True,False,False,False
"('NZF', 'NMS')",,False,False,False,False
"('NID', 'JTD')",,False,False,False,False
"('NXQ', 'JDD')",,False,False,False,False
"('JPI', 'JDD')",,False,False,False,True
"('NEV', 'JMLP')",,False,False,False,False
"('DIAX', 'JMF')",,False,False,False,False
"('DIAX', 'NMI')",,False,False,False,False
"('NVG', 'NXJ')",,False,False,False,False
"('JHY', 'NXN')",,False,False,False,False
"('NPN', 'NYV')",,False,True,False,False
"('JRO', 'NUO')",,False,False,False,False
"('NMY', 'NXN')",,False,True,False,False
"('NXC', 'JQC')",,False,False,False,False
"('NEA', 'NJV')",,True,False,False,False
"('JHY', 'JSD')",,False,False,False,False
"('NXN', 'NHA')",,True,False,False,False
"('NHA', 'JMF')",,True,False,False,True
"('CISN', 'LIND')",,True,False,False,False
"('NXP', 'JTA')",,False,False,False,False
"('NXP', 'NMI')",,False,False,False,False
"('JHB', 'JMLP')",,False,False,False,False
"('JHY', 'NCB')",,False,False,False,False
"('FCO', 'FAX')",,True,False,False,False
"('NZF', 'NEV')",,False,False,False,False
"('QQQX', 'NAC')",,False,False,False,False
"('NOM', 'JCO')",,False,False,False,False
"('NMZ', 'NYV')",,False,False,False,False
"('NMI', 'JGH')",,False,False,False,False
"('NIM', 'NJV')",,False,False,False,False
"('JPI', 'NUW')",,True,False,False,False
"('NMT', 'JQC')",,False,True,False,False
"('QQQX', 'NXJ')",,False,False,False,False
"('NHA', 'NVG')",,True,False,True,False
"('JHB', 'JGH')",,False,False,False,False
"('NPV', 'JTA')",,False,False,False,False
"('JLS', 'NNY')",,False,False,True,True
"('NRK', 'JCE')",,False,False,False,False
"('NZF', 'NAC')",,False,False,True,False
"('NBB', 'NXC')",,False,False,True,False
"('QQQX', 'NSL')",,False,False,False,False
"('NVG', 'NSL')",,False,False,False,False
"('LDP', 'RFI')",,False,False,False,False
"('MSG', 'MSGN')",,False,False,False,False
"('NIM', 'NNY')",,False,False,False,True
"('NOM', 'JDD')",,False,False,False,False
"('JHB', 'NVG')",,False,False,True,False
"('RQI', 'FOF')",,False,False,False,False
"('NSL', 'JGH')",,False,False,False,False
"('JMM', 'JMF')",,False,False,False,False
"('NRK', 'JRI')",,False,True,False,False
"('NKG', 'JGH')",,False,False,False,False
"('NVG', 'JDD')",,False,False,False,False
"('NXP', 'NXC')",,False,False,False,False
"('JHB', 'NOM')",,False,False,False,True
"('NTX', 'JPC')",,True,False,False,False
"('NMY', 'BXMX')",,False,False,False,False
"('NMZ', 'NOM')",,False,False,False,False
"('NMT', 'NXQ')",,False,True,False,False
"('NEV', 'NKG')",,False,False,False,False
"('NCB', 'NAC')",,False,False,True,False
"('NSL', 'JMLP')",,False,False,False,False
"('KST', 'KMM')",,False,False,False,True
"('NCB', 'NJV')",,False,False,False,False
"('JSD', 'JQC')",,False,False,False,False
